user_id,recency,frequency,monetary,avg_order_value,category_diversity,is_prime,avg_delivery_days,age,gender,city,loyalty_tier,age_group
USR04601,36,8,744903.48,93112.935,6,0,6.0,29,Other,Delhi,Platinum,25-34
USR02647,65,6,415279.83,69213.30500000001,3,0,4.5,29,Female,Kolkata,Silver,25-34
USR02379,308,7,350246.08,50035.154285714285,5,1,6.0,45,Male,Mumbai,Silver,45-54
USR00663,342,8,617998.9000000001,77249.86250000002,7,0,4.875,32,Other,Pune,Gold,25-34
USR01245,30,6,343933.68,57322.28,4,1,3.0,40,Other,Lucknow,Silver,35-44
USR00839,84,8,848540.49,106067.56125,6,0,5.25,39,Female,Mumbai,Silver,35-44
USR03292,127,11,1295646.38,117786.03454545453,6,0,4.818181818181818,31,Male,Delhi,Bronze,25-34
USR02948,30,9,483992.95999999996,53776.99555555555,7,1,6.777777777777778,22,Other,Kolkata,Gold,18-24
USR04351,226,4,320610.89,80152.7225,4,1,3.5,30,Female,Ahmedabad,Gold,25-34
USR02712,10,7,445388.20999999996,63626.88714285714,4,0,4.285714285714286,37,Female,Hyderabad,Platinum,35-44
USR02142,11,6,823226.5799999998,137204.42999999996,5,0,5.666666666666667,59,Male,Pune,Platinum,55+
USR01969,77,5,410185.35,82037.06999999999,4,1,2.6,38,Female,Bangalore,Silver,35-44
USR00981,779,6,493872.11,82312.01833333333,5,0,5.0,64,Other,Lucknow,Gold,55+
USR03588,239,13,841369.43,64720.72538461539,7,1,6.538461538461538,31,Male,Pune,Gold,25-34
USR02536,75,10,954657.0599999999,95465.70599999999,7,0,4.7,29,Female,Hyderabad,Bronze,25-34
USR04982,561,7,727067.0599999999,103866.72285714284,5,1,3.5714285714285716,21,Female,Ahmedabad,Platinum,18-24
USR04624,38,4,435649.06000000006,108912.26500000001,4,1,5.25,40,Male,Jaipur,Platinum,35-44
USR02743,57,10,954633.3,95463.33,5,1,7.2,31,Female,Delhi,Gold,25-34
USR02992,303,12,1329615.51,110801.2925,6,0,4.833333333333333,20,Female,Chennai,Bronze,18-24
USR02385,188,5,418644.07999999996,83728.81599999999,3,0,4.8,25,Other,Pune,Bronze,25-34
USR03774,32,8,750506.74,93813.3425,5,1,5.375,63,Other,Ahmedabad,Gold,55+
USR00567,351,6,628347.76,104724.62666666666,4,0,6.833333333333333,53,Female,Ahmedabad,Silver,45-54
USR02928,29,7,596023.3,85146.18571428572,5,0,7.428571428571429,30,Male,Delhi,Platinum,25-34
USR02184,8,10,1049244.21,104924.421,6,0,6.7,36,Male,Delhi,Gold,35-44
USR01652,104,7,428696.26,61242.322857142855,4,1,6.428571428571429,29,Male,Bangalore,Platinum,25-34
USR03869,552,5,415784.41,83156.882,3,1,6.2,30,Other,Chennai,Platinum,25-34
USR03320,318,7,593798.72,84828.38857142857,4,1,4.857142857142857,26,Male,Mumbai,Platinum,25-34
USR03053,176,4,554117.2000000001,138529.30000000002,4,1,3.5,25,Other,Bangalore,Platinum,25-34
USR03044,7,8,682336.02,85292.0025,5,1,4.875,57,Other,Jaipur,Bronze,55+
USR01764,120,6,1065102.46,177517.07666666666,5,0,8.333333333333334,35,Female,Jaipur,Platinum,35-44
USR02727,13,5,199125.05,39825.009999999995,4,1,4.2,19,Female,Lucknow,Silver,18-24
USR03740,48,12,775283.98,64606.99833333333,5,1,5.833333333333333,24,Male,Bangalore,Gold,18-24
USR02117,218,6,311010.98000000004,51835.16333333334,5,1,4.666666666666667,59,Female,Delhi,Silver,55+
USR03147,425,7,643522.24,91931.74857142857,3,1,6.285714285714286,33,Male,Jaipur,Bronze,25-34
USR01397,177,7,410799.26,58685.60857142857,6,0,6.571428571428571,63,Other,Jaipur,Gold,55+
USR01337,30,13,1034594.03,79584.15615384615,6,1,4.923076923076923,57,Male,Chennai,Silver,55+
USR02745,121,9,879145.07,97682.78555555554,6,0,4.444444444444445,39,Female,Ahmedabad,Gold,35-44
USR03301,124,3,95510.14000000001,31836.713333333337,3,1,6.0,56,Female,Mumbai,Silver,55+
USR03667,118,4,321568.57,80392.1425,3,1,6.25,19,Female,Jaipur,Gold,18-24
USR03153,59,14,1045627.28,74687.66285714286,7,1,6.928571428571429,30,Other,Mumbai,Silver,25-34
USR01064,22,7,808910.24,115558.60571428572,5,0,4.285714285714286,48,Other,Kolkata,Silver,45-54
USR01944,11,8,826127.1199999999,103265.88999999998,5,0,6.25,49,Female,Hyderabad,Platinum,45-54
USR00335,241,12,1057280.44,88106.70333333332,6,1,4.75,63,Male,Kolkata,Platinum,55+
USR00088,74,4,306388.07,76597.0175,3,0,8.25,18,Other,Jaipur,Silver,18-24
USR02336,164,10,1053301.1700000002,105330.11700000001,6,1,5.1,35,Other,Jaipur,Bronze,35-44
USR00693,0,4,240917.58999999997,60229.39749999999,3,1,5.25,55,Male,Bangalore,Bronze,55+
USR02534,40,8,865126.79,108140.84875,5,0,4.0,24,Male,Delhi,Gold,18-24
USR04301,125,7,830718.1699999999,118674.02428571427,5,1,5.571428571428571,37,Male,Mumbai,Gold,35-44
USR03915,296,4,284039.81,71009.9525,3,0,6.75,57,Female,Pune,Silver,55+
USR00627,463,5,570618.86,114123.772,4,0,3.8,36,Other,Mumbai,Silver,35-44
USR02822,308,5,372582.23,74516.446,4,0,3.2,51,Other,Pune,Bronze,45-54
USR00369,75,7,568550.05,81221.43571428572,3,1,6.857142857142857,37,Male,Bangalore,Gold,35-44
USR04887,53,5,362555.13,72511.026,5,1,3.8,27,Female,Hyderabad,Gold,25-34
USR04906,101,9,1037890.63,115321.18111111112,7,0,5.222222222222222,35,Female,Hyderabad,Silver,35-44
USR02195,2,5,580632.8,116126.56000000001,3,1,6.2,47,Female,Jaipur,Platinum,45-54
USR01882,86,9,1015799.81,112866.64555555556,3,0,4.666666666666667,44,Other,Delhi,Gold,35-44
USR03190,260,5,638836.24,127767.24799999999,4,0,4.8,64,Other,Jaipur,Silver,55+
USR00752,26,7,480647.51000000007,68663.93000000001,6,1,5.714285714285714,65,Female,Kolkata,Gold,55+
USR02198,279,7,417097.12,59585.30285714286,4,0,6.428571428571429,39,Other,Ahmedabad,Silver,35-44
USR01875,55,6,327959.98000000004,54659.99666666667,4,1,7.333333333333333,40,Male,Chennai,Bronze,35-44
USR03627,256,6,489829.63000000006,81638.27166666668,3,0,6.5,34,Other,Bangalore,Platinum,25-34
USR02832,140,4,208590.6,52147.65,4,1,5.75,40,Male,Bangalore,Platinum,35-44
USR01857,44,9,895118.06,99457.56222222223,5,0,5.666666666666667,36,Other,Ahmedabad,Gold,35-44
USR04205,111,6,398392.33,66398.72166666666,2,1,6.666666666666667,41,Other,Mumbai,Gold,35-44
USR02638,127,8,523962.14,65495.2675,5,0,6.5,55,Female,Bangalore,Silver,55+
USR01838,210,6,437011.2,72835.2,5,0,5.166666666666667,39,Male,Pune,Platinum,35-44
USR04757,417,8,446687.04,55835.88,7,0,4.125,52,Other,Delhi,Silver,45-54
USR01877,44,13,884719.4999999999,68055.34615384614,6,1,4.3076923076923075,62,Female,Ahmedabad,Bronze,55+
USR00772,265,5,289192.52,57838.504,4,1,4.6,47,Female,Jaipur,Platinum,45-54
USR00778,288,5,474021.76000000007,94804.35200000001,3,0,6.8,61,Male,Mumbai,Platinum,55+
USR04751,40,5,539907.8099999999,107981.56199999999,4,1,5.6,64,Female,Pune,Silver,55+
USR00610,128,8,872525.05,109065.63125,6,1,5.125,23,Other,Hyderabad,Gold,18-24
USR02062,405,4,326295.24,81573.81,4,1,3.25,25,Female,Ahmedabad,Platinum,25-34
USR02246,231,8,717264.53,89658.06625,4,1,3.75,35,Male,Bangalore,Bronze,35-44
USR04454,129,7,392086.45,56012.35,4,0,4.142857142857143,31,Female,Pune,Bronze,25-34
USR02209,177,7,580596.6,82942.37142857142,5,1,5.285714285714286,62,Female,Hyderabad,Platinum,55+
USR01206,32,7,209057.41999999998,29865.34571428571,5,1,7.0,58,Male,Kolkata,Gold,55+
USR04687,155,3,244754.71000000002,81584.90333333334,3,0,5.666666666666667,28,Male,Bangalore,Silver,25-34
USR04668,12,9,901195.72,100132.85777777777,5,1,4.333333333333333,59,Female,Lucknow,Gold,55+
USR01035,304,6,571944.3600000001,95324.06000000001,5,0,5.666666666666667,38,Female,Ahmedabad,Gold,35-44
USR02922,141,9,742553.83,82505.9811111111,6,0,5.444444444444445,24,Other,Delhi,Platinum,18-24
USR00724,297,6,400685.5,66780.91666666667,5,1,6.833333333333333,21,Male,Hyderabad,Silver,18-24
USR02803,388,5,556194.32,111238.86399999999,4,1,5.0,56,Other,Pune,Bronze,55+
USR04882,50,8,853214.31,106651.78875,6,1,4.625,29,Male,Hyderabad,Gold,25-34
USR03097,205,10,1232079.5599999998,123207.95599999998,6,0,7.4,20,Other,Hyderabad,Platinum,18-24
USR04683,73,8,908950.2299999999,113618.77874999998,7,0,7.875,32,Female,Jaipur,Gold,25-34
USR04244,48,5,532635.2899999999,106527.05799999999,5,1,8.2,37,Male,Hyderabad,Platinum,35-44
USR04470,15,12,1206572.52,100547.71,7,1,4.916666666666667,60,Female,Bangalore,Bronze,55+
USR01935,35,4,190386.51,47596.6275,4,0,7.25,29,Other,Bangalore,Silver,25-34
USR00445,113,7,521128.44999999995,74446.92142857143,5,1,6.142857142857143,23,Female,Delhi,Silver,18-24
USR00833,393,6,635661.1299999999,105943.52166666665,5,1,5.833333333333333,34,Other,Hyderabad,Bronze,25-34
USR04163,422,6,540292.92,90048.82,6,0,5.0,29,Other,Kolkata,Gold,25-34
USR02383,250,7,434649.38999999996,62092.77,4,0,7.0,42,Other,Delhi,Platinum,35-44
USR04972,91,4,374508.65,93627.1625,4,0,6.25,54,Male,Bangalore,Gold,45-54
USR01490,184,7,892545.5800000001,127506.51142857144,5,1,4.857142857142857,50,Female,Bangalore,Platinum,45-54
USR01054,223,8,650057.79,81257.22375,6,0,6.375,18,Female,Chennai,Gold,18-24
USR04460,284,6,444272.1100000001,74045.35166666668,5,0,6.833333333333333,61,Other,Jaipur,Silver,55+
USR04681,12,4,290943.28,72735.82,4,0,5.25,54,Other,Jaipur,Silver,45-54
USR00473,2,9,345489.91,38387.76777777777,4,1,4.888888888888889,24,Other,Mumbai,Platinum,18-24
USR01680,82,4,179077.76,44769.44,3,1,3.0,51,Other,Kolkata,Silver,45-54
USR00862,159,6,548929.8400000001,91488.30666666669,3,1,6.333333333333333,31,Other,Kolkata,Gold,25-34
USR04835,363,10,644482.38,64448.238,6,0,5.4,64,Other,Pune,Platinum,55+
USR04711,67,3,273231.02,91077.00666666667,2,1,6.333333333333333,46,Male,Mumbai,Bronze,45-54
USR02361,51,10,773456.1699999999,77345.617,7,0,6.0,62,Female,Jaipur,Gold,55+
USR02733,329,7,627674.88,89667.84,4,1,6.714285714285714,47,Male,Lucknow,Platinum,45-54
USR04389,412,5,250879.03999999998,50175.808,4,0,6.0,50,Male,Chennai,Gold,45-54
USR03811,23,7,694507.89,99215.41285714286,6,1,5.857142857142857,59,Other,Bangalore,Gold,55+
USR03163,119,4,341258.87,85314.7175,3,1,1.75,55,Female,Hyderabad,Platinum,55+
USR03918,75,6,558634.49,93105.74833333334,5,1,5.666666666666667,18,Male,Jaipur,Gold,18-24
USR04019,334,10,891617.04,89161.704,6,1,5.3,29,Male,Bangalore,Bronze,25-34
USR00216,169,5,583722.72,116744.544,4,0,4.0,54,Female,Lucknow,Gold,45-54
USR02054,235,5,526498.85,105299.76999999999,4,0,8.2,25,Female,Mumbai,Silver,25-34
USR04392,49,9,735053.62,81672.62444444445,5,0,4.333333333333333,56,Male,Hyderabad,Bronze,55+
USR01756,297,7,359854.87,51407.83857142857,5,1,4.857142857142857,54,Other,Ahmedabad,Silver,45-54
USR00024,142,6,513101.13,85516.855,5,0,5.5,42,Female,Lucknow,Platinum,35-44
USR04813,127,7,502661.82999999996,71808.83285714286,6,0,6.714285714285714,48,Male,Jaipur,Gold,45-54
USR03197,47,6,686958.9099999999,114493.15166666666,4,1,6.666666666666667,52,Other,Bangalore,Silver,45-54
USR04428,9,5,431750.95999999996,86350.192,4,1,4.8,37,Female,Bangalore,Bronze,35-44
USR00689,210,6,533327.79,88887.96500000001,4,0,4.666666666666667,42,Other,Hyderabad,Platinum,35-44
USR00183,172,8,423591.07999999996,52948.884999999995,5,0,6.75,21,Male,Kolkata,Silver,18-24
USR01496,850,2,257788.14,128894.07,2,0,5.5,47,Male,Kolkata,Platinum,45-54
USR03808,162,9,1081112.8699999999,120123.65222222221,6,1,5.888888888888889,33,Female,Delhi,Gold,25-34
USR00854,68,7,553198.3799999999,79028.33999999998,6,0,4.571428571428571,47,Other,Lucknow,Silver,45-54
USR02214,67,8,663727.27,82965.90875,5,1,6.375,26,Other,Ahmedabad,Bronze,25-34
USR03173,73,4,470187.09,117546.7725,1,0,6.75,65,Female,Delhi,Gold,55+
USR02935,127,10,974924.49,97492.449,4,0,5.3,36,Male,Mumbai,Platinum,35-44
USR04588,178,7,493414.06,70487.72285714286,5,1,4.285714285714286,22,Female,Jaipur,Platinum,18-24
USR00490,19,8,968155.4100000001,121019.42625000002,5,1,5.25,62,Other,Chennai,Platinum,55+
USR00979,219,7,801979.8799999999,114568.55428571427,3,1,5.285714285714286,60,Female,Pune,Silver,55+
USR02768,7,11,1411530.21,128320.92818181818,7,1,6.090909090909091,56,Female,Jaipur,Gold,55+
USR01979,163,8,728562.3300000001,91070.29125000001,4,0,4.5,61,Female,Hyderabad,Platinum,55+
USR00268,11,10,746354.94,74635.49399999999,5,0,5.3,19,Male,Kolkata,Gold,18-24
USR04440,333,9,898567.73,99840.85888888889,6,1,4.777777777777778,55,Other,Lucknow,Gold,55+
USR03250,4,7,414703.5,59243.357142857145,5,0,4.857142857142857,58,Female,Hyderabad,Silver,55+
USR00325,173,2,176563.03999999998,88281.51999999999,2,1,3.0,46,Female,Mumbai,Platinum,45-54
USR01222,490,3,222147.62,74049.20666666667,3,1,3.6666666666666665,50,Male,Ahmedabad,Silver,45-54
USR02328,118,8,622747.38,77843.4225,6,0,6.0,28,Other,Mumbai,Gold,25-34
USR00880,39,4,182663.79,45665.9475,2,0,5.0,54,Other,Hyderabad,Bronze,45-54
USR00843,231,4,165129.91999999998,41282.479999999996,3,1,6.5,43,Female,Mumbai,Bronze,35-44
USR04719,237,5,105083.68000000001,21016.736,4,1,4.6,28,Male,Hyderabad,Platinum,25-34
USR02760,77,10,899375.99,89937.599,7,0,6.1,56,Other,Delhi,Silver,55+
USR00986,349,9,467213.75999999995,51912.63999999999,6,1,5.111111111111111,62,Female,Pune,Platinum,55+
USR04596,160,3,478825.1,159608.36666666667,3,0,6.0,40,Male,Delhi,Platinum,35-44
USR01204,18,7,777222.21,111031.74428571427,6,0,5.142857142857143,65,Male,Lucknow,Platinum,55+
USR04911,459,3,264948.49,88316.16333333333,3,0,7.666666666666667,28,Other,Delhi,Bronze,25-34
USR03154,43,4,172950.82,43237.705,4,1,8.25,55,Female,Mumbai,Gold,55+
USR02171,55,10,734625.7700000001,73462.57700000002,4,0,6.1,20,Male,Hyderabad,Bronze,18-24
USR04077,147,4,479290.41000000003,119822.60250000001,4,0,6.5,55,Female,Mumbai,Bronze,55+
USR04108,118,9,751369.8099999999,83485.53444444443,7,1,5.111111111111111,38,Other,Hyderabad,Bronze,35-44
USR03457,103,4,253417.12,63354.28,4,1,2.5,52,Male,Kolkata,Silver,45-54
USR01909,54,9,745583.7,82842.63333333333,4,0,5.888888888888889,54,Female,Chennai,Gold,45-54
USR00180,44,10,1191365.71,119136.571,4,1,4.8,34,Female,Delhi,Platinum,25-34
USR01945,26,3,462088.83,154029.61000000002,2,1,6.666666666666667,41,Other,Hyderabad,Gold,35-44
USR03902,225,7,674962.11,96423.15857142858,6,0,5.285714285714286,30,Female,Lucknow,Bronze,25-34
USR04822,419,6,519535.6,86589.26666666666,4,1,5.333333333333333,40,Male,Ahmedabad,Bronze,35-44
USR04212,274,5,833757.9,166751.58000000002,3,0,3.8,30,Female,Chennai,Platinum,25-34
USR03281,62,7,453233.77,64747.68142857143,5,1,3.2857142857142856,24,Other,Pune,Silver,18-24
USR02370,117,6,548953.0299999999,91492.17166666665,5,1,6.0,25,Other,Lucknow,Bronze,25-34
USR00349,83,7,454151.43000000005,64878.77571428572,4,0,7.285714285714286,41,Female,Pune,Platinum,35-44
USR03801,202,9,986045.49,109560.61,4,0,4.0,27,Male,Delhi,Silver,25-34
USR03525,28,7,364004.98999999993,52000.71285714285,4,0,5.0,35,Other,Jaipur,Gold,35-44
USR01864,389,3,146605.45,48868.48333333334,2,0,5.333333333333333,22,Male,Jaipur,Gold,18-24
USR02141,194,7,843155.17,120450.73857142858,4,1,3.857142857142857,48,Other,Pune,Gold,45-54
USR04489,4,10,933505.37,93350.537,7,0,4.5,36,Female,Mumbai,Silver,35-44
USR04312,13,10,848369.37,84836.937,5,0,6.0,20,Male,Pune,Silver,18-24
USR00705,17,6,637107.72,106184.62,4,0,3.1666666666666665,37,Female,Bangalore,Silver,35-44
USR01624,47,9,1075523.75,119502.63888888889,5,0,4.666666666666667,38,Other,Ahmedabad,Platinum,35-44
USR03892,37,9,1178999.24,130999.91555555555,4,1,6.0,23,Female,Mumbai,Silver,18-24
USR02408,18,5,403578.54000000004,80715.70800000001,3,1,5.6,61,Other,Jaipur,Platinum,55+
USR03907,365,4,500747.94999999995,125186.98749999999,3,1,1.75,35,Male,Lucknow,Gold,35-44
USR02065,77,8,1063861.37,132982.67125,4,1,6.75,40,Other,Mumbai,Silver,35-44
USR00257,138,7,560637.3899999999,80091.0557142857,6,0,6.142857142857143,46,Male,Pune,Gold,45-54
USR01870,41,6,270260.46,45043.41,5,0,5.333333333333333,22,Male,Jaipur,Silver,18-24
USR01789,102,7,925036.54,132148.07714285716,6,1,3.2857142857142856,18,Other,Lucknow,Silver,18-24
USR03273,84,6,324322.83999999997,54053.806666666664,5,1,6.5,34,Other,Delhi,Gold,25-34
USR04424,22,4,351950.23,87987.5575,4,1,7.0,50,Other,Delhi,Gold,45-54
USR03825,58,5,375342.44,75068.488,4,0,5.8,31,Other,Mumbai,Silver,25-34
USR04272,167,4,558162.52,139540.63,4,1,6.0,58,Other,Ahmedabad,Silver,55+
USR01223,80,6,1056798.6300000001,176133.105,4,0,4.666666666666667,39,Female,Jaipur,Gold,35-44
USR04113,11,4,470070.98,117517.745,3,0,6.75,36,Male,Ahmedabad,Bronze,35-44
USR03898,244,5,440135.29,88027.05799999999,4,0,4.6,25,Female,Hyderabad,Silver,25-34
USR02921,177,6,600740.2,100123.36666666665,6,0,2.5,57,Other,Chennai,Gold,55+
USR04909,395,5,344965.48,68993.09599999999,5,0,4.6,19,Male,Lucknow,Silver,18-24
USR04843,6,8,626984.61,78373.07625,4,1,5.125,56,Female,Pune,Gold,55+
USR01599,44,8,875190.6799999999,109398.83499999999,7,0,6.0,36,Other,Delhi,Platinum,35-44
USR02393,317,8,810650.35,101331.29375,6,1,6.125,56,Other,Bangalore,Gold,55+
USR01971,230,6,707656.51,117942.75166666666,5,0,5.833333333333333,27,Female,Chennai,Platinum,25-34
USR01832,48,6,1130015.94,188335.99,4,0,5.166666666666667,43,Male,Chennai,Silver,35-44
USR00227,228,5,360444.97,72088.99399999999,5,0,6.6,43,Male,Kolkata,Bronze,35-44
USR01803,16,5,660262.51,132052.502,5,0,4.6,29,Male,Mumbai,Silver,25-34
USR04161,640,3,344269.88,114756.62666666666,3,1,8.0,52,Other,Lucknow,Silver,45-54
USR04338,31,6,484648.06,80774.67666666667,4,0,4.0,33,Male,Mumbai,Gold,25-34
USR00205,90,5,285459.07,57091.814,4,1,5.0,45,Male,Delhi,Platinum,45-54
USR03634,154,3,64823.33,21607.77666666667,2,0,3.3333333333333335,27,Female,Pune,Bronze,25-34
USR01121,41,9,1070031.85,118892.42777777779,6,1,5.111111111111111,53,Male,Ahmedabad,Platinum,45-54
USR02378,473,5,562430.46,112486.09199999999,3,1,5.2,52,Female,Lucknow,Platinum,45-54
USR02873,177,4,185203.07,46300.7675,4,0,5.5,29,Female,Hyderabad,Platinum,25-34
USR04718,11,8,744874.78,93109.3475,4,0,4.875,32,Female,Chennai,Platinum,25-34
USR02601,95,10,790671.6099999999,79067.161,7,1,5.4,60,Female,Hyderabad,Gold,55+
USR01482,636,4,191625.81999999998,47906.454999999994,4,1,6.75,22,Female,Hyderabad,Silver,18-24
USR04029,55,9,584359.7,64928.85555555555,7,0,5.777777777777778,20,Male,Chennai,Bronze,18-24
USR02931,245,5,257958.85,51591.770000000004,3,1,5.8,38,Male,Ahmedabad,Bronze,35-44
USR04940,38,9,604057.1100000001,67117.45666666668,6,1,4.888888888888889,43,Male,Kolkata,Gold,35-44
USR00344,323,4,227206.87,56801.7175,3,0,3.25,22,Other,Ahmedabad,Bronze,18-24
USR01075,103,10,921024.52,92102.452,6,0,5.6,63,Female,Jaipur,Gold,55+
USR02603,21,8,932933.42,116616.6775,5,0,6.375,63,Female,Hyderabad,Gold,55+
USR00851,299,8,840806.97,105100.87125,6,0,5.375,57,Male,Chennai,Bronze,55+
USR04552,96,13,1194856.0199999998,91912.00153846153,6,0,4.153846153846154,46,Other,Pune,Silver,45-54
USR03680,254,2,146595.84,73297.92,2,1,6.5,45,Female,Kolkata,Bronze,45-54
USR00971,394,6,573696.79,95616.13166666667,4,0,2.6666666666666665,56,Female,Delhi,Bronze,55+
USR04679,67,4,331631.20999999996,82907.80249999999,2,1,4.25,49,Female,Lucknow,Silver,45-54
USR03181,30,8,970063.3599999999,121257.91999999998,6,1,5.375,43,Other,Pune,Bronze,35-44
USR04583,44,4,548537.04,137134.26,3,1,9.5,26,Other,Hyderabad,Gold,25-34
USR03381,96,8,508325.24000000005,63540.655000000006,5,1,4.5,26,Male,Ahmedabad,Gold,25-34
USR00052,5,10,633374.71,63337.471,6,1,5.1,62,Other,Jaipur,Platinum,55+
USR03374,13,7,442838.41000000003,63262.630000000005,3,1,7.571428571428571,62,Other,Bangalore,Bronze,55+
USR00091,90,6,693815.97,115635.995,5,1,5.666666666666667,38,Female,Kolkata,Silver,35-44
USR04547,68,11,1395261.6800000002,126841.97090909093,6,0,6.363636363636363,38,Male,Delhi,Platinum,35-44
USR00664,14,9,956782.6599999999,106309.18444444443,5,1,5.888888888888889,65,Male,Lucknow,Bronze,55+
USR02738,55,5,564057.9199999999,112811.58399999999,5,0,5.0,46,Female,Mumbai,Gold,45-54
USR04173,183,10,961206.44,96120.644,4,0,5.8,32,Male,Bangalore,Platinum,25-34
USR00211,104,7,728435.92,104062.27428571429,5,1,7.285714285714286,58,Female,Ahmedabad,Gold,55+
USR02453,33,3,308088.4,102696.13333333335,3,0,9.333333333333334,64,Other,Mumbai,Bronze,55+
USR04892,16,7,570950.87,81564.41,6,0,5.714285714285714,36,Male,Pune,Silver,35-44
USR01782,25,8,1200425.38,150053.1725,6,1,5.375,56,Other,Delhi,Silver,55+
USR02583,197,4,358971.86,89742.965,3,0,5.25,27,Female,Jaipur,Silver,25-34
USR01415,3,9,852856.3500000001,94761.81666666668,5,1,5.666666666666667,46,Other,Bangalore,Gold,45-54
USR00622,196,9,675902.07,75100.23,6,1,7.0,31,Male,Delhi,Silver,25-34
USR02196,474,5,507413.46,101482.69200000001,5,0,4.6,23,Male,Delhi,Platinum,18-24
USR03675,26,7,609205.4,87029.34285714287,5,0,6.571428571428571,49,Other,Lucknow,Gold,45-54
USR00860,10,8,908314.0199999999,113539.25249999999,4,0,5.125,44,Other,Jaipur,Gold,35-44
USR00406,102,11,862992.1799999999,78453.83454545453,6,1,5.636363636363637,27,Male,Lucknow,Platinum,25-34
USR01965,246,6,795226.6699999999,132537.77833333332,5,1,6.833333333333333,25,Male,Hyderabad,Silver,25-34
USR03303,196,5,488190.51,97638.102,4,0,6.0,41,Female,Mumbai,Platinum,35-44
USR04752,168,10,966801.2900000002,96680.12900000002,7,0,5.3,27,Male,Hyderabad,Platinum,25-34
USR04333,10,11,1439999.44,130909.04,6,1,5.7272727272727275,54,Female,Bangalore,Bronze,45-54
USR03831,12,16,2046655.14,127915.94625,7,0,5.625,55,Male,Hyderabad,Gold,55+
USR03196,366,5,630211.67,126042.334,4,0,4.0,20,Female,Jaipur,Silver,18-24
USR00480,235,5,389786.06,77957.212,4,1,4.8,51,Female,Pune,Platinum,45-54
USR00215,21,8,613564.2999999999,76695.53749999999,4,0,5.625,42,Female,Delhi,Silver,35-44
USR03806,63,9,778036.51,86448.50111111111,5,1,4.0,33,Other,Jaipur,Platinum,25-34
USR02095,252,6,518556.74,86426.12333333334,5,1,4.0,61,Other,Jaipur,Bronze,55+
USR04508,205,10,1386647.7199999997,138664.77199999997,5,0,5.6,21,Male,Kolkata,Gold,18-24
USR00272,67,5,468577.29000000004,93715.45800000001,4,1,9.2,41,Female,Hyderabad,Bronze,35-44
USR00850,87,11,771738.6300000001,70158.05727272728,4,0,4.818181818181818,26,Other,Pune,Bronze,25-34
USR00135,67,6,334958.27,55826.378333333334,6,0,5.833333333333333,29,Other,Jaipur,Gold,25-34
USR03871,44,9,1186513.69,131834.85444444444,6,1,6.444444444444445,27,Male,Hyderabad,Bronze,25-34
USR03703,13,7,564044.7,80577.81428571428,6,1,5.0,28,Male,Mumbai,Gold,25-34
USR04617,119,11,872314.9299999999,79301.35727272727,7,1,5.090909090909091,59,Female,Jaipur,Bronze,55+
USR03143,47,6,738218.59,123036.43166666666,5,1,4.333333333333333,39,Male,Pune,Gold,35-44
USR04171,54,8,1090817.4300000002,136352.17875000002,5,1,4.125,61,Male,Mumbai,Silver,55+
USR04376,154,6,757310.4299999999,126218.40499999998,4,1,4.333333333333333,47,Other,Bangalore,Silver,45-54
USR01610,64,9,997530.03,110836.67,6,0,6.222222222222222,60,Male,Hyderabad,Silver,55+
USR03185,38,8,785739.7500000001,98217.46875000001,4,1,5.75,19,Other,Kolkata,Silver,18-24
USR04302,36,8,735538.29,91942.28625,6,1,5.5,32,Male,Bangalore,Bronze,25-34
USR00763,193,6,241730.76,40288.46,4,0,6.0,61,Male,Chennai,Gold,55+
USR04740,286,7,471029.52999999997,67289.93285714285,6,1,5.142857142857143,52,Male,Bangalore,Gold,45-54
USR04778,41,5,392927.94000000006,78585.58800000002,4,1,5.2,46,Female,Chennai,Gold,45-54
USR00228,140,10,772447.0800000001,77244.70800000001,6,0,7.9,41,Other,Kolkata,Platinum,35-44
USR03036,148,6,701180.82,116863.46999999999,4,1,3.0,31,Female,Bangalore,Platinum,25-34
USR02679,247,4,358023.92,89505.98,3,0,5.75,50,Female,Ahmedabad,Gold,45-54
USR01036,43,5,689001.07,137800.21399999998,4,0,7.0,26,Other,Jaipur,Silver,25-34
USR01590,278,3,117332.47,39110.823333333334,3,1,1.6666666666666667,21,Male,Bangalore,Bronze,18-24
USR04250,185,10,1094163.9700000002,109416.39700000003,7,0,7.8,29,Other,Mumbai,Silver,25-34
USR00761,171,7,718510.94,102644.42,5,1,5.714285714285714,20,Female,Mumbai,Gold,18-24
USR04802,135,7,627970.0,89710.0,4,1,5.285714285714286,31,Other,Delhi,Silver,25-34
USR03375,63,6,585341.67,97556.945,5,0,5.333333333333333,48,Male,Mumbai,Silver,45-54
USR01325,445,5,442776.72,88555.344,4,0,4.2,58,Other,Delhi,Gold,55+
USR00841,41,6,1116696.04,186116.00666666668,3,0,4.833333333333333,54,Female,Delhi,Platinum,45-54
USR03490,48,6,603343.4800000001,100557.24666666669,5,0,5.0,35,Other,Jaipur,Gold,35-44
USR00617,107,8,1061356.07,132669.50875,5,0,3.0,42,Male,Delhi,Bronze,35-44
USR01883,607,1,18766.25,18766.25,1,0,6.0,53,Other,Chennai,Silver,45-54
USR04891,64,7,747953.1799999999,106850.45428571428,5,1,3.7142857142857144,57,Male,Chennai,Silver,55+
