review_id,product_id,user_id,rating,review_text,review_date,helpful_votes,category
REV009028,PRD0261,USR01675,5,Top quality. Will buy again.,2024-10-23,88,Toys
REV009029,PRD0358,USR00074,4,Very fast delivery and great quality.,2025-02-25,193,Electronics
REV009030,PRD0458,USR03002,3,Okay product. Average quality.,2025-03-15,141,Electronics
REV009031,PRD0045,USR00888,4,Amazing value for money. Love it!,2025-09-15,66,Fashion
REV009032,PRD0392,USR03169,5,Works perfectly. Exactly as described.,2025-05-27,193,Sports
REV009033,PRD0088,USR03871,4,Amazing value for money. Love it!,2024-07-19,50,Books
REV009034,PRD0124,USR02076,4,Very fast delivery and great quality.,2024-08-04,126,Home & Kitchen
REV009035,PRD0408,USR03145,5,Very fast delivery and great quality.,2025-12-14,12,Books
REV009036,PRD0238,USR00842,2,Fake product. Totally different from description.,2025-11-15,189,Toys
REV009037,PRD0190,USR00215,4,Very fast delivery and great quality.,2026-03-28,34,Fashion
REV009038,PRD0431,USR03917,4,Excellent product! Highly recommended.,2024-07-27,32,Grocery
REV009039,PRD0013,USR01771,5,Excellent product! Highly recommended.,2025-01-31,38,Beauty
REV009040,PRD0044,USR00466,5,Amazing value for money. Love it!,2024-12-19,197,Grocery
REV009041,PRD0237,USR02867,5,Excellent product! Highly recommended.,2025-07-02,30,Beauty
REV009042,PRD0157,USR03523,4,Very fast delivery and great quality.,2025-10-09,197,Toys
REV009043,PRD0253,USR03369,5,Very fast delivery and great quality.,2025-09-08,35,Toys
REV009044,PRD0190,USR01999,4,Amazing value for money. Love it!,2026-04-01,145,Fashion
REV009045,PRD0098,USR03399,4,Excellent product! Highly recommended.,2024-04-05,188,Beauty
REV009046,PRD0380,USR04692,1,Fake product. Totally different from description.,2024-12-20,70,Fashion
REV009047,PRD0129,USR01704,4,Best purchase I made this year.,2025-04-07,143,Fashion
REV009048,PRD0171,USR01561,3,Nothing special but works fine.,2024-12-27,66,Grocery
REV009049,PRD0075,USR02366,4,Excellent product! Highly recommended.,2025-06-20,114,Toys
REV009050,PRD0292,USR04248,2,Defective item received. No proper support.,2024-10-27,123,Sports
REV009051,PRD0241,USR04390,4,Excellent product! Highly recommended.,2024-10-05,182,Books
REV009052,PRD0419,USR01068,1,Pathetic quality. Waste of money.,2025-11-01,4,Home & Kitchen
REV009053,PRD0322,USR00745,5,Excellent product! Highly recommended.,2025-08-21,78,Grocery
REV009054,PRD0497,USR03136,2,Fake product. Totally different from description.,2024-11-07,4,Beauty
REV009055,PRD0237,USR02698,4,Works perfectly. Exactly as described.,2026-01-20,155,Beauty
REV009056,PRD0292,USR03009,4,Works perfectly. Exactly as described.,2025-01-11,33,Sports
REV009057,PRD0356,USR04815,5,Excellent product! Highly recommended.,2026-02-26,39,Home & Kitchen
REV009058,PRD0113,USR04339,5,Very fast delivery and great quality.,2024-04-29,143,Beauty
REV009059,PRD0338,USR01401,4,Very fast delivery and great quality.,2025-09-25,187,Beauty
REV009060,PRD0266,USR04739,5,Top quality. Will buy again.,2024-07-06,51,Beauty
REV009061,PRD0200,USR04486,3,Average experience. Delivery was okay.,2025-06-13,71,Grocery
REV009062,PRD0192,USR01511,5,Amazing value for money. Love it!,2026-01-28,174,Sports
REV009063,PRD0173,USR04446,5,Very fast delivery and great quality.,2025-04-24,87,Toys
REV009064,PRD0087,USR02099,5,Top quality. Will buy again.,2024-12-17,83,Beauty
REV009065,PRD0113,USR04775,2,Very disappointed. Not as shown in pictures.,2026-02-25,5,Beauty
REV009066,PRD0322,USR02444,3,Okay product. Average quality.,2026-01-16,0,Grocery
REV009067,PRD0213,USR03363,4,Top quality. Will buy again.,2025-02-09,108,Books
REV009068,PRD0435,USR00835,4,Amazing value for money. Love it!,2025-01-01,146,Toys
REV009069,PRD0147,USR01823,4,Best purchase I made this year.,2024-11-16,73,Home & Kitchen
REV009070,PRD0054,USR01247,1,Pathetic quality. Waste of money.,2024-05-25,68,Toys
REV009071,PRD0329,USR00408,5,Top quality. Will buy again.,2026-02-18,60,Electronics
REV009072,PRD0213,USR02093,4,Best purchase I made this year.,2024-11-16,135,Books
REV009073,PRD0331,USR02988,5,Best purchase I made this year.,2025-09-18,175,Beauty
REV009074,PRD0092,USR02488,5,Best purchase I made this year.,2025-10-07,155,Sports
REV009075,PRD0105,USR02428,5,Amazing value for money. Love it!,2024-09-06,67,Grocery
REV009076,PRD0153,USR00788,5,Works perfectly. Exactly as described.,2025-08-27,112,Beauty
REV009077,PRD0365,USR02868,4,Very fast delivery and great quality.,2025-05-28,10,Beauty
REV009078,PRD0325,USR03293,4,Excellent product! Highly recommended.,2025-05-25,8,Beauty
REV009079,PRD0383,USR04006,4,Works perfectly. Exactly as described.,2024-05-23,87,Grocery
REV009080,PRD0257,USR04707,3,Nothing special but works fine.,2024-07-16,138,Home & Kitchen
REV009081,PRD0150,USR00730,5,Amazing value for money. Love it!,2025-08-30,124,Grocery
REV009082,PRD0372,USR01653,1,Fake product. Totally different from description.,2024-10-03,177,Fashion
REV009083,PRD0415,USR03159,2,Worst product ever. Do not buy.,2025-09-28,128,Books
REV009084,PRD0056,USR01826,5,Amazing value for money. Love it!,2025-12-18,92,Electronics
REV009085,PRD0249,USR00059,1,Fake product. Totally different from description.,2025-03-09,163,Grocery
REV009086,PRD0242,USR04549,4,Very fast delivery and great quality.,2024-09-13,93,Sports
REV009087,PRD0446,USR02788,5,Best purchase I made this year.,2026-02-06,117,Sports
REV009088,PRD0404,USR00528,3,Average experience. Delivery was okay.,2025-09-24,123,Books
REV009089,PRD0013,USR01853,3,Decent. Could be better for the price.,2025-09-02,54,Beauty
REV009090,PRD0008,USR02983,5,Works perfectly. Exactly as described.,2025-05-22,63,Beauty
REV009091,PRD0158,USR02551,5,Best purchase I made this year.,2024-11-17,62,Beauty
REV009092,PRD0498,USR04716,5,Best purchase I made this year.,2025-06-24,151,Electronics
REV009093,PRD0150,USR00005,3,Okay product. Average quality.,2025-01-17,114,Grocery
REV009094,PRD0480,USR00062,5,Works perfectly. Exactly as described.,2024-10-23,98,Electronics
REV009095,PRD0134,USR01768,3,Average experience. Delivery was okay.,2024-12-27,84,Beauty
REV009096,PRD0243,USR04220,5,Best purchase I made this year.,2025-09-30,15,Books
REV009097,PRD0007,USR00199,5,Best purchase I made this year.,2024-07-26,197,Fashion
REV009098,PRD0325,USR02336,1,Pathetic quality. Waste of money.,2024-11-21,142,Beauty
REV009099,PRD0142,USR04154,4,Excellent product! Highly recommended.,2024-07-13,177,Sports
REV009100,PRD0283,USR03983,4,Very fast delivery and great quality.,2024-12-04,101,Books
REV009101,PRD0467,USR03765,1,Fake product. Totally different from description.,2024-05-27,48,Electronics
REV009102,PRD0375,USR04895,5,Excellent product! Highly recommended.,2024-05-31,104,Sports
REV009103,PRD0284,USR04214,5,Very fast delivery and great quality.,2025-01-11,153,Home & Kitchen
REV009104,PRD0481,USR00866,5,Excellent product! Highly recommended.,2024-08-09,164,Sports
REV009105,PRD0112,USR00853,2,Worst product ever. Do not buy.,2025-08-21,54,Grocery
REV009106,PRD0102,USR03755,5,Top quality. Will buy again.,2025-10-13,90,Beauty
REV009107,PRD0035,USR04497,5,Best purchase I made this year.,2025-03-06,179,Grocery
REV009108,PRD0394,USR01896,5,Excellent product! Highly recommended.,2024-04-12,148,Books
REV009109,PRD0192,USR02593,2,Very disappointed. Not as shown in pictures.,2024-04-11,75,Sports
REV009110,PRD0384,USR02360,5,Excellent product! Highly recommended.,2024-05-18,168,Grocery
REV009111,PRD0341,USR00102,3,Nothing special but works fine.,2025-08-10,39,Electronics
REV009112,PRD0494,USR04168,2,Fake product. Totally different from description.,2024-07-11,175,Electronics
REV009113,PRD0379,USR03347,5,Amazing value for money. Love it!,2025-01-13,79,Fashion
REV009114,PRD0004,USR03210,3,Nothing special but works fine.,2025-06-14,139,Toys
REV009115,PRD0089,USR03630,2,Very disappointed. Not as shown in pictures.,2025-01-18,128,Beauty
REV009116,PRD0002,USR04177,5,Top quality. Will buy again.,2024-07-16,12,Grocery
REV009117,PRD0052,USR04476,5,Excellent product! Highly recommended.,2025-11-23,13,Beauty
REV009118,PRD0201,USR04527,3,Okay product. Average quality.,2025-01-01,85,Toys
REV009119,PRD0009,USR02729,1,Pathetic quality. Waste of money.,2024-05-31,120,Toys
REV009120,PRD0079,USR00182,2,Fake product. Totally different from description.,2024-12-25,104,Electronics
REV009121,PRD0220,USR01102,5,Works perfectly. Exactly as described.,2025-06-26,59,Sports
REV009122,PRD0275,USR03569,4,Best purchase I made this year.,2026-03-11,198,Beauty
REV009123,PRD0159,USR00638,5,Excellent product! Highly recommended.,2025-05-17,98,Electronics
REV009124,PRD0214,USR01745,3,Nothing special but works fine.,2025-05-09,37,Home & Kitchen
REV009125,PRD0330,USR04738,3,Average experience. Delivery was okay.,2024-07-30,191,Electronics
REV009126,PRD0301,USR02804,3,Okay product. Average quality.,2024-07-05,150,Fashion
REV009127,PRD0304,USR02021,5,Excellent product! Highly recommended.,2024-08-21,192,Fashion
REV009128,PRD0131,USR01836,3,Decent. Could be better for the price.,2025-11-27,15,Home & Kitchen
REV009129,PRD0402,USR03393,4,Amazing value for money. Love it!,2026-03-30,78,Sports
REV009130,PRD0017,USR02107,4,Best purchase I made this year.,2024-10-05,105,Electronics
REV009131,PRD0049,USR03860,5,Works perfectly. Exactly as described.,2025-01-17,105,Books
REV009132,PRD0492,USR04370,5,Amazing value for money. Love it!,2024-11-14,69,Electronics
REV009133,PRD0242,USR01392,4,Amazing value for money. Love it!,2024-12-23,2,Sports
REV009134,PRD0320,USR03782,5,Best purchase I made this year.,2025-09-09,73,Grocery
REV009135,PRD0068,USR04342,5,Excellent product! Highly recommended.,2024-09-10,148,Beauty
REV009136,PRD0242,USR02492,3,Nothing special but works fine.,2024-11-29,145,Sports
REV009137,PRD0464,USR04814,3,Okay product. Average quality.,2026-02-10,110,Toys
REV009138,PRD0356,USR01336,3,Okay product. Average quality.,2025-06-03,134,Home & Kitchen
REV009139,PRD0329,USR03119,5,Excellent product! Highly recommended.,2024-06-25,178,Electronics
REV009140,PRD0287,USR00931,4,Best purchase I made this year.,2025-05-07,55,Sports
REV009141,PRD0174,USR00705,3,Okay product. Average quality.,2025-01-18,119,Fashion
REV009142,PRD0015,USR03184,5,Very fast delivery and great quality.,2024-10-15,12,Fashion
REV009143,PRD0280,USR04474,4,Works perfectly. Exactly as described.,2026-01-27,34,Grocery
REV009144,PRD0345,USR03029,4,Excellent product! Highly recommended.,2025-03-02,40,Toys
REV009145,PRD0051,USR00231,5,Very fast delivery and great quality.,2025-10-22,132,Toys
REV009146,PRD0132,USR03706,2,Fake product. Totally different from description.,2024-07-17,81,Toys
REV009147,PRD0036,USR04563,2,Fake product. Totally different from description.,2025-10-23,101,Sports
REV009148,PRD0232,USR00793,3,Decent. Could be better for the price.,2025-12-29,44,Grocery
REV009149,PRD0011,USR04290,2,Pathetic quality. Waste of money.,2025-01-21,175,Sports
REV009150,PRD0055,USR02147,5,Works perfectly. Exactly as described.,2025-04-16,63,Toys
REV009151,PRD0075,USR04475,3,Decent. Could be better for the price.,2024-11-01,90,Toys
REV009152,PRD0051,USR03915,5,Top quality. Will buy again.,2025-06-02,166,Toys
REV009153,PRD0082,USR04546,5,Very fast delivery and great quality.,2024-08-19,135,Sports
REV009154,PRD0457,USR00071,5,Very fast delivery and great quality.,2025-06-29,17,Toys
REV009155,PRD0148,USR01787,3,Okay product. Average quality.,2026-02-13,164,Sports
REV009156,PRD0047,USR04228,5,Top quality. Will buy again.,2024-10-16,134,Home & Kitchen
REV009157,PRD0055,USR02469,5,Very fast delivery and great quality.,2025-02-13,118,Toys
REV009158,PRD0301,USR00612,3,Decent. Could be better for the price.,2025-08-16,66,Fashion
REV009159,PRD0225,USR00889,3,Okay product. Average quality.,2024-07-07,197,Home & Kitchen
REV009160,PRD0175,USR02991,5,Works perfectly. Exactly as described.,2024-06-21,145,Grocery
REV009161,PRD0033,USR00538,5,Best purchase I made this year.,2025-11-17,114,Sports
REV009162,PRD0072,USR02410,4,Very fast delivery and great quality.,2024-04-28,0,Sports
REV009163,PRD0045,USR01035,3,Decent. Could be better for the price.,2024-12-16,143,Fashion
REV009164,PRD0237,USR03841,1,Pathetic quality. Waste of money.,2025-01-02,18,Beauty
REV009165,PRD0314,USR02572,5,Very fast delivery and great quality.,2025-02-12,13,Sports
REV009166,PRD0273,USR00553,4,Very fast delivery and great quality.,2025-03-04,173,Books
REV009167,PRD0264,USR01300,5,Very fast delivery and great quality.,2024-06-06,45,Toys
REV009168,PRD0364,USR04003,4,Very fast delivery and great quality.,2024-07-12,95,Grocery
REV009169,PRD0041,USR04810,5,Very fast delivery and great quality.,2026-03-05,57,Home & Kitchen
REV009170,PRD0290,USR03931,3,Average experience. Delivery was okay.,2024-12-14,34,Electronics
REV009171,PRD0184,USR02825,5,Top quality. Will buy again.,2024-12-21,4,Beauty
REV009172,PRD0486,USR03536,5,Top quality. Will buy again.,2024-09-07,25,Toys
REV009173,PRD0091,USR02217,5,Top quality. Will buy again.,2024-10-20,100,Beauty
REV009174,PRD0040,USR02029,3,Nothing special but works fine.,2025-09-14,50,Electronics
REV009175,PRD0240,USR02599,3,Decent. Could be better for the price.,2025-10-29,163,Sports
REV009176,PRD0336,USR03397,3,Average experience. Delivery was okay.,2024-04-09,156,Grocery
REV009177,PRD0116,USR02540,5,Best purchase I made this year.,2025-08-14,66,Beauty
REV009178,PRD0433,USR04536,5,Works perfectly. Exactly as described.,2024-11-24,139,Grocery
REV009179,PRD0016,USR02007,4,Works perfectly. Exactly as described.,2024-08-08,93,Sports
REV009180,PRD0331,USR02731,5,Excellent product! Highly recommended.,2025-04-30,45,Beauty
REV009181,PRD0421,USR02394,5,Amazing value for money. Love it!,2025-07-29,182,Toys
REV009182,PRD0199,USR04202,4,Best purchase I made this year.,2024-11-23,72,Books
REV009183,PRD0494,USR00393,5,Best purchase I made this year.,2025-09-08,75,Electronics
REV009184,PRD0363,USR00521,1,Product stopped working after 2 days.,2025-12-29,163,Sports
REV009185,PRD0246,USR03950,3,Decent. Could be better for the price.,2025-03-21,22,Books
REV009186,PRD0188,USR02300,4,Very fast delivery and great quality.,2025-08-06,43,Grocery
REV009187,PRD0254,USR01681,5,Amazing value for money. Love it!,2024-10-06,109,Home & Kitchen
REV009188,PRD0259,USR02985,5,Best purchase I made this year.,2024-09-10,146,Fashion
REV009189,PRD0142,USR02267,5,Amazing value for money. Love it!,2024-04-22,61,Sports
REV009190,PRD0092,USR02624,5,Works perfectly. Exactly as described.,2025-12-31,186,Sports
REV009191,PRD0310,USR04473,1,Worst product ever. Do not buy.,2025-11-17,177,Electronics
REV009192,PRD0120,USR04377,4,Works perfectly. Exactly as described.,2024-05-15,12,Grocery
REV009193,PRD0459,USR00938,3,Okay product. Average quality.,2025-03-15,76,Books
REV009194,PRD0016,USR01384,2,Defective item received. No proper support.,2024-12-19,93,Sports
REV009195,PRD0439,USR04725,3,Okay product. Average quality.,2024-11-08,7,Toys
REV009196,PRD0225,USR04459,4,Amazing value for money. Love it!,2024-12-10,168,Home & Kitchen
REV009197,PRD0267,USR03929,4,Works perfectly. Exactly as described.,2024-04-16,60,Home & Kitchen
REV009198,PRD0252,USR02039,4,Amazing value for money. Love it!,2024-09-05,152,Home & Kitchen
REV009199,PRD0375,USR02986,4,Very fast delivery and great quality.,2024-10-15,35,Sports
REV009200,PRD0478,USR02140,5,Very fast delivery and great quality.,2025-08-21,87,Home & Kitchen
REV009201,PRD0337,USR03688,5,Amazing value for money. Love it!,2026-03-20,177,Electronics
REV009202,PRD0161,USR02198,5,Very fast delivery and great quality.,2025-02-24,87,Beauty
REV009203,PRD0075,USR01914,5,Works perfectly. Exactly as described.,2024-09-13,34,Toys
REV009204,PRD0099,USR00638,4,Top quality. Will buy again.,2025-04-28,23,Home & Kitchen
REV009205,PRD0330,USR01193,5,Best purchase I made this year.,2025-06-06,106,Electronics
REV009206,PRD0012,USR00768,5,Excellent product! Highly recommended.,2025-02-27,6,Toys
REV009207,PRD0356,USR01125,1,Worst product ever. Do not buy.,2024-12-31,5,Home & Kitchen
REV009208,PRD0451,USR04869,1,Worst product ever. Do not buy.,2025-09-16,32,Books
REV009209,PRD0189,USR00818,5,Very fast delivery and great quality.,2025-01-10,11,Beauty
REV009210,PRD0312,USR01828,5,Works perfectly. Exactly as described.,2025-02-26,121,Grocery
REV009211,PRD0019,USR02423,2,Defective item received. No proper support.,2025-04-11,178,Electronics
REV009212,PRD0064,USR00177,5,Excellent product! Highly recommended.,2024-11-25,181,Electronics
REV009213,PRD0482,USR00617,5,Very fast delivery and great quality.,2026-01-10,24,Books
REV009214,PRD0071,USR02411,4,Top quality. Will buy again.,2024-04-16,59,Books
REV009215,PRD0333,USR01448,5,Top quality. Will buy again.,2024-11-11,10,Home & Kitchen
REV009216,PRD0020,USR04642,5,Excellent product! Highly recommended.,2025-02-05,193,Books
REV009217,PRD0478,USR04543,2,Product stopped working after 2 days.,2024-06-20,107,Home & Kitchen
REV009218,PRD0093,USR03437,5,Excellent product! Highly recommended.,2025-06-16,96,Toys
REV009219,PRD0157,USR00914,3,Nothing special but works fine.,2024-11-01,28,Toys
REV009220,PRD0231,USR03715,4,Top quality. Will buy again.,2024-11-21,36,Toys
REV009221,PRD0220,USR03364,1,Pathetic quality. Waste of money.,2026-03-31,121,Sports
REV009222,PRD0275,USR02742,1,Pathetic quality. Waste of money.,2026-02-24,191,Beauty
REV009223,PRD0132,USR02134,4,Top quality. Will buy again.,2025-12-14,129,Toys
REV009224,PRD0108,USR03145,5,Very fast delivery and great quality.,2024-07-12,171,Books
REV009225,PRD0227,USR04087,3,Nothing special but works fine.,2026-02-21,145,Home & Kitchen
REV009226,PRD0419,USR02286,4,Excellent product! Highly recommended.,2025-09-29,18,Home & Kitchen
REV009227,PRD0059,USR04098,5,Amazing value for money. Love it!,2025-11-24,181,Grocery
REV009228,PRD0072,USR04827,5,Best purchase I made this year.,2024-12-31,45,Sports
REV009229,PRD0407,USR00389,5,Top quality. Will buy again.,2025-05-16,59,Fashion
REV009230,PRD0046,USR01957,5,Amazing value for money. Love it!,2025-03-07,0,Books
REV009231,PRD0255,USR02666,1,Fake product. Totally different from description.,2025-11-27,183,Toys
REV009232,PRD0372,USR01206,4,Top quality. Will buy again.,2025-06-13,76,Fashion
REV009233,PRD0142,USR00324,4,Excellent product! Highly recommended.,2024-08-08,193,Sports
REV009234,PRD0123,USR01213,5,Top quality. Will buy again.,2025-02-14,183,Home & Kitchen
REV009235,PRD0227,USR00269,1,Fake product. Totally different from description.,2024-10-17,178,Home & Kitchen
REV009236,PRD0453,USR01601,4,Excellent product! Highly recommended.,2024-12-10,31,Electronics
REV009237,PRD0430,USR03159,5,Works perfectly. Exactly as described.,2024-07-20,175,Sports
REV009238,PRD0131,USR01025,4,Works perfectly. Exactly as described.,2026-01-22,99,Home & Kitchen
REV009239,PRD0456,USR00321,2,Worst product ever. Do not buy.,2026-01-11,41,Electronics
REV009240,PRD0191,USR00274,4,Amazing value for money. Love it!,2025-04-12,17,Fashion
REV009241,PRD0212,USR03322,4,Very fast delivery and great quality.,2025-04-03,30,Books
REV009242,PRD0135,USR02696,4,Amazing value for money. Love it!,2025-02-20,174,Electronics
REV009243,PRD0451,USR00126,1,Product stopped working after 2 days.,2026-03-27,148,Books
REV009244,PRD0278,USR01157,4,Very fast delivery and great quality.,2024-09-21,29,Fashion
REV009245,PRD0229,USR02866,4,Excellent product! Highly recommended.,2025-12-28,34,Books
REV009246,PRD0030,USR04175,2,Pathetic quality. Waste of money.,2026-03-16,10,Beauty
REV009247,PRD0356,USR01017,4,Top quality. Will buy again.,2025-06-21,88,Home & Kitchen
REV009248,PRD0026,USR04977,2,Defective item received. No proper support.,2025-04-05,108,Electronics
REV009249,PRD0497,USR02169,4,Top quality. Will buy again.,2025-07-16,181,Beauty
REV009250,PRD0076,USR02322,5,Works perfectly. Exactly as described.,2024-08-09,165,Toys
REV009251,PRD0407,USR00674,3,Okay product. Average quality.,2024-11-14,55,Fashion
REV009252,PRD0052,USR00966,5,Amazing value for money. Love it!,2025-04-16,92,Beauty
REV009253,PRD0051,USR03362,5,Best purchase I made this year.,2025-07-24,72,Toys
REV009254,PRD0366,USR03398,5,Top quality. Will buy again.,2026-03-17,15,Grocery
REV009255,PRD0073,USR03297,2,Pathetic quality. Waste of money.,2024-06-28,91,Fashion
REV009256,PRD0069,USR01942,1,Pathetic quality. Waste of money.,2025-11-08,1,Fashion
REV009257,PRD0205,USR01266,5,Best purchase I made this year.,2026-01-30,41,Sports
REV009258,PRD0076,USR01980,4,Works perfectly. Exactly as described.,2026-01-07,200,Toys
REV009259,PRD0095,USR02640,4,Works perfectly. Exactly as described.,2025-06-26,73,Fashion
REV009260,PRD0274,USR03629,3,Decent. Could be better for the price.,2024-10-16,115,Home & Kitchen
REV009261,PRD0310,USR04957,1,Defective item received. No proper support.,2024-10-17,81,Electronics
REV009262,PRD0218,USR03548,1,Pathetic quality. Waste of money.,2026-03-20,41,Electronics
REV009263,PRD0292,USR01737,3,Average experience. Delivery was okay.,2024-06-18,198,Sports
REV009264,PRD0038,USR01232,5,Top quality. Will buy again.,2025-06-15,188,Toys
REV009265,PRD0369,USR01246,5,Top quality. Will buy again.,2024-05-23,23,Toys
REV009266,PRD0402,USR03901,5,Excellent product! Highly recommended.,2024-06-11,156,Sports
REV009267,PRD0152,USR03754,4,Works perfectly. Exactly as described.,2025-11-07,132,Beauty
REV009268,PRD0307,USR02277,5,Works perfectly. Exactly as described.,2025-08-19,133,Books
REV009269,PRD0132,USR03133,4,Very fast delivery and great quality.,2024-08-04,98,Toys
REV009270,PRD0147,USR03465,5,Top quality. Will buy again.,2026-01-14,54,Home & Kitchen
REV009271,PRD0077,USR01930,3,Okay product. Average quality.,2024-06-04,152,Home & Kitchen
REV009272,PRD0482,USR03438,3,Okay product. Average quality.,2025-06-04,119,Books
REV009273,PRD0007,USR00147,2,Defective item received. No proper support.,2025-04-29,157,Fashion
REV009274,PRD0443,USR03113,5,Best purchase I made this year.,2024-09-06,165,Toys
REV009275,PRD0063,USR04587,5,Amazing value for money. Love it!,2025-02-21,193,Sports
REV009276,PRD0455,USR00213,5,Top quality. Will buy again.,2024-12-13,155,Grocery
REV009277,PRD0196,USR03265,4,Top quality. Will buy again.,2024-07-16,35,Toys
REV009278,PRD0470,USR00435,4,Excellent product! Highly recommended.,2025-03-06,38,Electronics
REV009279,PRD0137,USR02391,5,Amazing value for money. Love it!,2024-06-12,124,Toys
REV009280,PRD0157,USR00827,3,Decent. Could be better for the price.,2024-07-14,73,Toys
REV009281,PRD0311,USR04629,4,Best purchase I made this year.,2025-07-07,152,Toys
REV009282,PRD0032,USR03990,4,Very fast delivery and great quality.,2024-10-16,39,Toys
REV009283,PRD0466,USR00046,5,Very fast delivery and great quality.,2025-07-06,138,Toys
REV009284,PRD0200,USR03653,3,Okay product. Average quality.,2024-10-13,26,Grocery
REV009285,PRD0167,USR00052,4,Works perfectly. Exactly as described.,2024-06-16,14,Sports
REV009286,PRD0395,USR03405,4,Excellent product! Highly recommended.,2024-11-12,180,Home & Kitchen
REV009287,PRD0317,USR01648,5,Best purchase I made this year.,2025-06-16,97,Toys
REV009288,PRD0208,USR00982,5,Amazing value for money. Love it!,2025-12-02,68,Fashion
REV009289,PRD0486,USR00987,5,Works perfectly. Exactly as described.,2025-03-14,69,Toys
REV009290,PRD0344,USR03229,5,Very fast delivery and great quality.,2024-05-24,23,Electronics
REV009291,PRD0162,USR02567,1,Product stopped working after 2 days.,2025-07-21,124,Grocery
REV009292,PRD0256,USR04188,4,Works perfectly. Exactly as described.,2026-02-06,81,Home & Kitchen
REV009293,PRD0415,USR01034,2,Pathetic quality. Waste of money.,2025-11-13,53,Books
REV009294,PRD0162,USR02640,4,Amazing value for money. Love it!,2025-12-05,154,Grocery
REV009295,PRD0116,USR02601,5,Top quality. Will buy again.,2025-05-24,193,Beauty
REV009296,PRD0306,USR02867,4,Top quality. Will buy again.,2025-02-21,10,Books
REV009297,PRD0147,USR01821,5,Works perfectly. Exactly as described.,2025-03-29,21,Home & Kitchen
REV009298,PRD0125,USR01564,4,Very fast delivery and great quality.,2024-09-17,94,Books
REV009299,PRD0318,USR01540,5,Best purchase I made this year.,2024-05-20,184,Electronics
REV009300,PRD0063,USR00916,5,Excellent product! Highly recommended.,2025-09-22,17,Sports
REV009301,PRD0428,USR01818,4,Very fast delivery and great quality.,2025-03-06,1,Beauty
REV009302,PRD0349,USR01339,3,Okay product. Average quality.,2025-06-08,124,Beauty
REV009303,PRD0099,USR00680,3,Nothing special but works fine.,2025-09-06,133,Home & Kitchen
REV009304,PRD0369,USR04509,5,Works perfectly. Exactly as described.,2025-01-22,103,Toys
REV009305,PRD0290,USR00083,4,Works perfectly. Exactly as described.,2024-05-20,160,Electronics
REV009306,PRD0021,USR02672,4,Excellent product! Highly recommended.,2026-01-08,46,Toys
REV009307,PRD0120,USR04062,5,Top quality. Will buy again.,2025-02-15,190,Grocery
REV009308,PRD0354,USR02304,5,Amazing value for money. Love it!,2025-02-03,96,Toys
REV009309,PRD0338,USR04431,4,Very fast delivery and great quality.,2024-05-26,96,Beauty
REV009310,PRD0162,USR04694,3,Decent. Could be better for the price.,2024-10-13,48,Grocery
REV009311,PRD0028,USR04024,4,Top quality. Will buy again.,2025-12-10,178,Home & Kitchen
REV009312,PRD0069,USR02221,3,Nothing special but works fine.,2024-06-28,158,Fashion
REV009313,PRD0213,USR02362,5,Excellent product! Highly recommended.,2025-02-13,138,Books
REV009314,PRD0465,USR02451,5,Very fast delivery and great quality.,2025-09-07,187,Toys
REV009315,PRD0464,USR04589,4,Amazing value for money. Love it!,2026-02-27,55,Toys
REV009316,PRD0323,USR03201,5,Top quality. Will buy again.,2024-09-12,120,Home & Kitchen
REV009317,PRD0434,USR01078,4,Very fast delivery and great quality.,2024-11-11,132,Sports
REV009318,PRD0217,USR02441,5,Amazing value for money. Love it!,2024-06-28,135,Beauty
REV009319,PRD0111,USR00371,4,Best purchase I made this year.,2026-04-01,90,Home & Kitchen
REV009320,PRD0414,USR03983,3,Decent. Could be better for the price.,2024-06-29,124,Toys
REV009321,PRD0275,USR02421,4,Works perfectly. Exactly as described.,2025-09-27,104,Beauty
REV009322,PRD0105,USR02908,5,Top quality. Will buy again.,2024-11-06,115,Grocery
REV009323,PRD0194,USR04486,5,Very fast delivery and great quality.,2026-01-20,78,Grocery
REV009324,PRD0079,USR00858,4,Best purchase I made this year.,2025-05-30,136,Electronics
REV009325,PRD0302,USR03595,4,Best purchase I made this year.,2025-12-18,86,Fashion
REV009326,PRD0373,USR04146,1,Fake product. Totally different from description.,2024-12-02,71,Grocery
REV009327,PRD0461,USR00248,4,Amazing value for money. Love it!,2025-11-11,89,Books
REV009328,PRD0049,USR00440,4,Very fast delivery and great quality.,2025-10-11,153,Books
REV009329,PRD0095,USR01158,2,Pathetic quality. Waste of money.,2026-03-29,36,Fashion
REV009330,PRD0017,USR00208,2,Very disappointed. Not as shown in pictures.,2024-06-10,108,Electronics
REV009331,PRD0178,USR00564,4,Very fast delivery and great quality.,2024-10-31,51,Books
REV009332,PRD0252,USR01167,3,Nothing special but works fine.,2024-07-31,175,Home & Kitchen
REV009333,PRD0326,USR01255,5,Best purchase I made this year.,2024-09-28,31,Fashion
REV009334,PRD0156,USR00895,4,Excellent product! Highly recommended.,2025-03-14,55,Electronics
REV009335,PRD0036,USR00734,3,Decent. Could be better for the price.,2025-04-13,111,Sports
REV009336,PRD0427,USR03659,5,Very fast delivery and great quality.,2025-06-07,176,Grocery
REV009337,PRD0171,USR04410,4,Works perfectly. Exactly as described.,2024-06-21,16,Grocery
